phase,global_episode,episode_return,episode_score,best_score,time_elapsed_s,val_mean_score,val_best_score
1,157,-7.239974390603599,29.16760563589633,53.17861715937033,22,,
1,158,-1.919231754243377,34.48834827225655,53.17861715937033,22,,
1,159,-7.050217667575929,29.357362358924,53.17861715937033,22,,
1,160,-4.290883481521163,32.116696544978765,53.17861715937033,22,,
1,161,0.3890909083373799,38.18834827225655,53.17861715937033,22,,
1,162,-2.3329321378655834,34.074647888634345,53.17861715937033,23,,
1,163,-12.735620997268704,23.671959029231225,53.17861715937033,23,,
1,164,1.4062996166572006,37.81387964315713,53.17861715937033,23,,
1,165,7.4243790027313,43.83195902923123,53.17861715937033,23,,
1,166,8.280896286964413,44.68847631346434,53.17861715937033,23,,
1,167,0.5568245859071581,36.96440461240709,53.17861715937033,23,,
1,168,-2.9329321378655777,33.47464788863435,53.17861715937033,23,,
1,169,9.773341869395225,46.18092189589515,53.17861715937033,23,,
1,170,3.362714469544585,39.770294496044514,53.17861715937033,24,,
1,171,-6.308194621372962,39.37938540512696,53.17861715937033,24,,
1,172,11.270653009247035,47.67823303574696,53.17861715937033,24,,
1,173,8.271037132870404,44.67861715937033,53.17861715937033,24,,
1,174,3.8445070434734134,40.25208706997334,53.17861715937033,24,,
1,175,-14.31341869078577,22.09416133571416,53.17861715937033,24,,
1,176,1.7596414865180847,38.16722151301801,53.17861715937033,25,,
1,177,-1.9191037130355753,34.48847631346435,53.17861715937033,25,,
1,178,-0.1308834815211597,36.27669654497877,53.17861715937033,25,,
1,179,-1.038181816674765,35.369398209825164,53.17861715937033,25,,
1,180,4.018079385608431,40.42565941210836,53.17861715937033,25,,
1,181,-5.66486555621028,30.33285531619564,53.17861715937033,25,,
1,182,6.880000000000003,43.28758002649993,53.17861715937033,26,,
1,183,-11.094596669562165,25.312983356937764,53.17861715937033,26,,
1,184,-3.583072983771565,32.824507042728364,53.17861715937033,26,,
1,185,0.6611779787763936,37.06875800527632,53.17861715937033,26,,
1,186,2.6695006398670387,39.07708066636697,53.17861715937033,26,,
1,187,2.4718053786270318,38.87938540512696,53.17861715937033,26,,
1,188,-8.34304737288505,28.06453265361488,53.17861715937033,26,,
1,189,1.5710371328704014,37.97861715937033,53.17861715937033,27,,
1,190,4.855928298942743,41.26350832544267,53.17861715937033,27,,
1,191,-9.918719590157266,27.660537773761895,53.17861715937033,27,,
1,192,-6.247016643341631,30.160563383158298,53.17861715937033,27,,
1,193,11.272829706054182,47.68040973255411,53.17861715937033,27,,
1,194,6.553751603160052,42.96133162965998,53.17861715937033,27,,
1,195,7.1633546753041415,43.57093470180407,53.17861715937033,27,,
1,196,-1.4456081930361648,34.961971833463764,53.17861715937033,28,,
1,197,6.164891166072337,42.572471192572266,53.17861715937033,28,,
1,198,-8.213674773480747,28.19390525301918,53.17861715937033,28,,
1,199,-1.2435595366917553,35.16402048980817,53.17861715937033,28,,
1,200,1.4291165184788284,37.83669654497876,53.17861715937033,28,,
1,201,-4.0293213798664524,32.348399492539464,53.17861715937033,28,,
1,202,2.6728297060541806,39.08040973255411,53.17861715937033,28,,
1,203,-0.47024327771738683,35.93733674878254,53.17861715937033,29,,
1,204,11.565403330437839,47.97298335693777,53.17861715937033,29,,
1,205,-0.8280665801651779,35.57951344633475,53.17861715937033,29,,
1,206,23.287938539702445,59.695518566202374,59.695518566202374,29,,
1,207,-12.447426376361406,23.960153650138523,59.695518566202374,29,,
1,208,5.743610756509007,42.151190783008936,59.695518566202374,29,,
1,209,2.409756722282623,38.81733674878255,59.695518566202374,29,,
1,210,13.079615877121682,49.48719590362161,59.695518566202374,29,,
1,211,19.359999999999992,48.68758002649992,59.695518566202374,30,,
1,212,-9.719487836658963,26.688092189840965,59.695518566202374,30,,
1,213,-0.230499360132967,36.17708066636696,59.695518566202374,30,,
1,214,4.073341869395222,40.48092189589515,59.695518566202374,30,,
1,215,3.76076824575663,40.16834827225656,59.695518566202374,30,,
1,216,-8.079974390603596,28.327605635896333,59.695518566202374,30,,
1,217,-5.337669653333727,31.069910373166202,59.695518566202374,31,,
1,218,-0.7474263763614033,35.660153650138525,59.695518566202374,31,,
1,219,-7.342023045923561,29.065556980576368,59.695518566202374,31,,
1,220,5.16793853970244,41.57551856620237,59.695518566202374,31,,
1,221,-3.4270422527380333,32.08053777376189,59.695518566202374,31,,
1,222,-12.246120357401672,24.161459669098257,59.695518566202374,31,,
1,223,-1.8766453246958648,34.530934701804064,59.695518566202374,32,,
1,224,-13.137413570918145,23.270166455581784,59.695518566202374,32,,
1,225,-14.972138281967496,21.435441744532433,59.695518566202374,32,,
1,226,-3.5298591540940123,32.87772087240592,59.695518566202374,32,,
1,227,2.8306530092470297,39.23823303574696,59.695518566202374,32,,
1,228,3.1572087087854754,39.564788735285404,59.695518566202374,32,,
1,229,-12.319103713035588,24.08847631346434,59.695518566202374,32,,
1,230,-5.920384122878318,30.48719590362161,59.695518566202374,33,,
1,231,-5.047016643341628,36.3605633831583,59.695518566202374,33,,
1,232,-0.13766965407878473,36.269910372421144,59.695518566202374,33,,
1,233,8.050166455302396,44.457746481802324,59.695518566202374,33,,
1,234,-9.674212546683847,26.73336747981608,59.695518566202374,33,,
1,235,9.069500639867037,45.477080666366966,59.695518566202374,33,,
1,236,-7.726504480000585,28.681075546499343,59.695518566202374,33,,
1,237,-0.6191037130355781,35.78847631346435,59.695518566202374,34,,
1,238,-2.8803841228783185,33.52719590362161,59.695518566202374,34,,
1,239,2.69961587712168,39.10719590362161,59.695518566202374,34,,
1,240,-5.238437899835404,31.169142126664525,59.695518566202374,34,,
1,241,-8.657285529710357,26.990294496789573,59.695518566202374,34,,
1,242,11.26309859316796,47.67067861966789,59.695518566202374,34,,
1,243,-9.087170293945821,27.320409732554108,59.695518566202374,35,,
1,244,-8.786504478789865,27.621075547710063,59.695518566202374,35,,
1,245,5.919615877121686,42.327195903621615,59.695518566202374,35,,
1,246,-4.794212546683852,31.613367479816077,59.695518566202374,35,,
1,247,-11.455749038942162,24.951830987557766,59.695518566202374,35,,
1,248,-0.2920358509011578,36.11554417559877,59.695518566202374,35,,
1,249,5.571037132870401,41.97861715937033,59.695518566202374,35,,
1,250,8.458975672572855,44.866555699072784,59.695518566202374,36,,
1,251,-2.108348271697764,35.48053777376189,59.695518566202374,36,,
1,252,-5.183175414092844,31.224404612407085,59.695518566202374,36,,
1,253,-6.31472471030429,30.09285531619564,59.695518566202374,36,,
1,254,-7.867144684549423,28.540435341950506,59.695518566202374,36,,
1,255,4.278975672572855,40.686555699072784,59.695518566202374,36,,
1,256,4.2200256093964015,40.62760563589633,59.695518566202374,36,,
1,257,-0.31907810363919253,36.088501922860736,59.695518566202374,36,,
1,258,-1.1302432769723225,35.277336749527606,59.695518566202374,37,,
1,259,4.364379002731297,40.771959029231226,59.695518566202374,37,,
1,260,10.187938539702444,46.59551856620237,59.695518566202374,37,,
1,261,3.7062740065157413,41.178233035746956,59.695518566202374,37,,
1,262,-0.9426632500067385,35.46491677649319,59.695518566202374,37,,
1,263,-0.448450703788545,35.959129322711384,59.695518566202374,37,,
1,264,-3.8313956463523127,32.576184380147616,59.695518566202374,37,,
1,265,1.9651472484879235,38.37272727498785,59.695518566202374,38,,
1,266,-8.643175414092845,27.764404612407084,59.695518566202374,38,,
1,267,4.670653009992094,41.07823303649202,59.695518566202374,38,,
1,268,-7.398053775466984,29.009526251032945,59.695518566202374,38,,
1,269,-15.51277848698199,20.89480153951794,59.695518566202374,38,,
1,270,11.578079385608433,47.98565941210836,59.695518566202374,38,,
1,271,-1.1210243274271505,40.38655569907278,59.695518566202374,38,,
1,272,1.821946224533015,38.229526251032944,59.695518566202374,39,,
1,273,-13.394980793185539,23.01259923331439,59.695518566202374,39,,
1,274,2.164507043473421,38.57208706997335,59.695518566202374,39,,
1,275,-10.08404609166086,26.32353393483907,59.695518566202374,39,,
1,276,-5.7819206143915665,30.625659412108362,59.695518566202374,39,,
1,277,-1.2203841228783219,35.18719590362161,59.695518566202374,39,,
1,278,-2.939078103639183,33.468501922860746,59.695518566202374,39,,
1,279,3.1578489133343126,39.56542893983424,59.695518566202374,40,,
1,280,4.370653009992097,40.778233036492026,59.695518566202374,40,,
1,281,-3.5612548004463314,28.379282973315565,59.695518566202374,40,,
1,282,3.4199999999999946,39.82758002649992,59.695518566202374,40,,
1,283,8.523994879852985,44.931574906352914,59.695518566202374,40,,
1,284,-4.026530089396978,32.38104993710295,59.695518566202374,40,,
1,285,6.359129322431983,42.76670934893191,59.695518566202374,40,,
1,286,-4.067656848169861,32.33992317833007,59.695518566202374,40,,
1,287,9.37244558317586,45.78002560967579,59.695518566202374,41,,
1,288,4.171037132870403,40.57861715937033,59.695518566202374,41,,
1,289,-7.755492956526581,28.652087069973348,59.695518566202374,41,,
1,290,1.4633546753041387,37.87093470180407,59.695518566202374,41,,
1,291,-2.4173111398517975,31.079385405126963,59.695518566202374,41,,
1,292,1.2719334198348236,37.67951344633475,59.695518566202374,41,,
1,293,6.0630985931679575,42.470678619667886,59.695518566202374,41,,
1,294,-3.2963892434909923,33.11119078300894,59.695518566202374,42,,
1,295,-0.9921382812224309,35.4154417452775,59.695518566202374,42,,
1,296,-1.3302432777173792,35.07733674878255,59.695518566202374,42,,
1,297,10.171037132870403,46.57861715937033,59.695518566202374,42,,
1,298,9.476927016228444,45.88450704272837,59.695518566202374,42,,
1,299,-0.9135467315279016,35.49403329497203,59.695518566202374,42,,
1,300,-10.645736233778297,25.76184379272163,59.695518566202374,42,,
1,301,1.1473495546914734,40.2549295811914,59.695518566202374,42,,
1,302,2.1334699106030186,38.54104993710295,59.695518566202374,43,,
1,303,-4.09920614410192,32.30837388239801,59.695518566202374,43,,
1,304,19.971549296211457,56.379129322711385,59.695518566202374,43,,
1,305,-5.441895004250114,30.965685022249815,59.695518566202374,43,,
1,306,-1.3267605624161618,35.08081946408377,59.695518566202374,43,,
1,307,4.172829706054181,40.58040973255411,59.695518566202374,43,,
1,308,2.6279385397024413,39.03551856620237,59.695518566202374,43,,
1,309,-1.2047119060717506,35.20286812042818,59.695518566202374,44,,
1,310,-11.643943659849466,24.763636366650463,59.695518566202374,44,,
1,311,-14.321613313183192,27.19390525301918,59.695518566202374,44,,
1,312,2.5638668389245822,38.97144686542451,59.695518566202374,44,,
1,313,2.883994880132377,39.291574906632306,59.695518566202374,44,,
1,314,13.590653009992096,49.998233036492024,59.695518566202374,44,,
1,315,-11.259180534705521,25.148399491794407,59.695518566202374,44,,
1,316,-5.940102431811397,30.467477594688532,59.695518566202374,44,,
1,317,5.361562100164591,41.76914212666452,59.695518566202374,45,,
1,318,-0.44701664362102633,35.9605633828789,59.695518566202374,45,,
1,319,8.569884763490407,44.977464789990336,59.695518566202374,45,,
1,320,-5.952061460297557,30.45551856620237,59.695518566202374,45,,
1,321,6.471421255469323,42.47195902923122,59.695518566202374,45,,
1,322,5.161562100164595,41.569142126664524,59.695518566202374,45,,
1,323,-12.744071700777862,23.663508325722066,59.695518566202374,45,,
1,324,-6.038053776212038,30.36952625028789,59.695518566202374,46,,
1,325,-2.190115236509591,34.21746478999034,59.695518566202374,46,,
1,326,8.080896286964418,44.488476313464346,59.695518566202374,46,,
1,327,-10.767144684549422,25.640435341950507,59.695518566202374,46,,
1,328,1.2297823324240724,37.637362358924,59.695518566202374,46,,
1,329,-3.8889628671295995,32.51861715937033,59.695518566202374,46,,
1,330,3.7686043536476816,40.17618438014761,59.695518566202374,46,,
1,331,-4.910729830916964,30.904788735285408,59.695518566202374,46,,
1,332,1.3689884765259848,37.77656850302591,59.695518566202374,47,,
1,333,-17.463687577433884,18.943892449066045,59.695518566202374,47,,
1,334,1.7796158771216781,38.18719590362161,59.695518566202374,47,,
1,335,-8.990243277717383,27.417336748782546,59.695518566202374,47,,
1,336,1.3125736236385919,37.72015365013852,59.695518566202374,47,,
1,337,9.922970551960177,46.330550578460105,59.695518566202374,47,,
1,338,0.8537516024149951,37.261331628914924,59.695518566202374,47,,
1,339,-2.8192317542433756,33.58834827225655,59.695518566202374,48,,
1,340,6.169756722282628,42.57733674878256,59.695518566202374,48,,
1,341,9.24591549424455,42.651574906352906,59.695518566202374,48,,
1,342,8.257208708785477,44.664788735285406,59.695518566202374,48,,
1,343,5.071933419834821,41.47951344633475,59.695518566202374,48,,
1,344,7.240896286964428,43.64847631346436,59.695518566202374,48,,
1,345,-1.3566453246958616,35.05093470180407,59.695518566202374,48,,
1,346,3.2315492962114476,39.639129322711376,59.695518566202374,49,,
1,347,-1.516133161075416,34.89144686542451,59.695518566202374,49,,
1,348,2.34796414909885,38.75554417559878,59.695518566202374,49,,
1,349,-7.240000000000009,29.16758002649992,59.695518566202374,49,,
1,350,2.0689884765259805,38.47656850302591,59.695518566202374,49,,
1,351,19.480896286964416,43.488476313464346,59.695518566202374,49,,
1,352,-10.641613312438132,25.765966714061797,59.695518566202374,49,,
1,353,-8.738181816674771,27.669398209825157,59.695518566202374,49,,
1,354,6.8615621009096515,43.26914212740958,59.695518566202374,50,,
1,355,11.668988476525989,48.07656850302592,59.695518566202374,50,,
1,356,-0.7192317542433813,35.68834827225655,59.695518566202374,50,,
1,357,-10.53638924274594,25.87119078375399,59.695518566202374,50,,
1,358,17.57897567257286,53.98655569907279,59.695518566202374,50,,
1,359,12.080896286964418,48.488476313464346,59.695518566202374,50,,
1,360,4.971037132870407,41.378617159370336,59.695518566202374,50,,
1,361,17.48793853970244,55.59551856620237,59.695518566202374,51,,
1,362,-8.234212546683857,28.173367479816072,59.695518566202374,51,,
1,363,-9.8489628671296,26.55861715937033,59.695518566202374,51,,
1,364,-7.25907810363919,29.14850192286074,59.695518566202374,51,,
1,365,-3.2191037130355795,33.18847631346435,59.695518566202374,51,,
1,366,-8.019487836658964,28.388092189840965,59.695518566202374,51,,
1,367,13.479615877121688,49.88719590362162,59.695518566202374,51,,
1,368,-10.313034568186858,26.09454545831307,59.695518566202374,51,,
1,369,3.7716773374192414,40.17925736391917,59.695518566202374,52,,
1,370,-3.2360051198676274,33.1715749066323,59.695518566202374,52,,
1,371,-2.2017925731837735,35.28655569907278,59.695518566202374,52,,
1,372,-4.447016643621019,31.96056338287891,59.695518566202374,52,,
1,373,3.279999999999994,39.68758002649992,59.695518566202374,52,,
1,374,-2.4230729837715614,33.98450704272837,59.695518566202374,52,,
1,375,-13.447426375616345,22.960153650883584,59.695518566202374,52,,
1,376,3.1929833563789813,39.60056338287891,59.695518566202374,52,,
1,377,-4.538822021223609,31.86875800527632,59.695518566202374,53,,
1,378,-0.9101152365095899,35.49746478999034,59.695518566202374,53,,
1,379,-1.9372855304554122,34.47029449604452,59.695518566202374,53,,
1,380,-5.076901406832043,31.330678619667886,59.695518566202374,53,,
1,381,15.937823303937918,36.778233036492026,59.695518566202374,53,,
1,382,4.555672216806556,40.963252243306485,59.695518566202374,53,,
1,383,-5.386504480000582,31.021075546499347,59.695518566202374,53,,
1,384,-14.436517283953727,21.971062742546202,59.695518566202374,54,,
1,385,4.052599233034989,40.46017925953492,59.695518566202374,54,,
1,386,1.8769270162284357,38.284507042728364,59.695518566202374,54,,
1,387,8.961306018959725,45.368886045459654,59.695518566202374,54,,
1,388,0.6033546753041321,37.01093470180406,59.695518566202374,54,,
1,389,-0.5549807931855284,35.8525992333144,59.695518566202374,54,,
1,390,-0.035620997268708265,36.37195902923122,59.695518566202374,54,,
1,391,1.350806659851223,42.65838668635115,59.695518566202374,54,,
1,392,8.84978233242407,45.257362358924,59.695518566202374,55,,
1,393,5.963354675304139,42.37093470180407,59.695518566202374,55,,
1,394,-13.389346990007908,23.01823303649202,59.695518566202374,55,,
1,395,6.571933419834814,42.97951344633474,59.695518566202374,55,,
1,396,6.732317542433741,43.13989756893367,59.695518566202374,55,,
1,397,0.37961587712167955,36.78719590362161,59.695518566202374,55,,
1,398,15.26898847652599,51.67656850302592,59.695518566202374,55,,
1,399,-4.141895004995163,32.265685021504765,59.695518566202374,56,,
1,400,4.115416135601706,40.522996162101634,59.695518566202374,56,,
1,401,-6.134596669562164,31.472983356937767,59.695518566202374,56,,
1,402,5.345813062433159,41.75339308893309,59.695518566202374,56,,
1,403,-7.1489628671295975,29.25861715937033,59.695518566202374,56,,
1,404,0.048629963789124986,36.456209990289054,59.695518566202374,56,,
1,405,12.268604353647682,48.67618438014761,59.695518566202374,56,,
1,406,-18.016517283953732,18.391062742546197,59.695518566202374,57,,
1,407,5.953367479257281,42.36094750575721,59.695518566202374,57,,
1,408,-0.15510883392765606,36.25247119257227,59.695518566202374,57,,
1,409,-10.508937257733201,25.898642768766727,59.695518566202374,57,,
1,410,-9.44394365984946,26.96363636665047,59.695518566202374,57,,
1,411,8.916542894840234,39.21669654497876,59.695518566202374,57,,
1,412,-0.7498335446976085,35.65774648180232,59.695518566202374,57,,
1,413,-2.2375416116602693,34.17003841483966,59.695518566202374,57,,
1,414,0.5043790022656296,36.91195902876556,59.695518566202374,58,,
1,415,-21.95649167483673,14.451088351663198,59.695518566202374,58,,
1,416,10.318975672572847,46.726555699072776,59.695518566202374,58,,
1,417,0.9701408459059877,37.37772087240592,59.695518566202374,58,,
1,418,1.4600256093963964,37.867605635896325,59.695518566202374,58,,
1,419,-4.9203841228783105,31.48719590362162,59.695518566202374,58,,
1,420,-10.030499360132964,26.377080666366965,59.695518566202374,58,,
1,421,-11.786530089396983,31.40104993710294,59.695518566202374,59,,
1,422,4.756440462563184,41.16402048906311,59.695518566202374,59,,
1,423,-0.027426375616343535,36.380153650883585,59.695518566202374,59,,
