episode,episode_return,episode_score,best_score,time_elapsed_s,val_mean_score,val_best_score
85,-25.46658165841093,28.44303203132273,74.38623195446682,7,,
86,11.788555942970575,65.69816963270424,74.38623195446682,8,,
87,-3.7635266552793993,50.14608703445426,74.38623195446682,8,,
88,-26.994488850420804,26.915124839312856,74.38623195446682,8,,
89,-1.2875817793428368,52.622031910390824,74.38623195446682,8,,
90,-17.73087071034353,36.17874297939013,74.38623195446682,8,,
91,-16.820755473833934,37.07989534877013,74.38623195446682,8,,
92,-3.117017936536442,50.79259575319722,74.38623195446682,8,,
93,4.837729977956812,58.74734366769047,74.38623195446682,8,,
94,-15.778901648518158,38.1307120412155,74.38623195446682,8,,
95,3.852280238765829,57.76189392849949,74.38623195446682,8,,
96,8.806295974660074,62.715909664393735,74.38623195446682,8,,
97,-0.26015081446484345,53.64946287526882,74.38623195446682,9,,
98,-2.755521820577421,51.15409186915624,74.38623195446682,9,,
99,-2.456816792867933,51.45279689686573,74.38623195446682,9,,
100,-2.137856886384668,51.77175680334899,74.38623195446682,9,,
101,-3.702863101057396,50.42214708282484,74.38623195446682,9,,
102,-25.272128168743265,28.637485520990396,74.38623195446682,9,,
103,2.3252131703521286,56.23482686008579,74.38623195446682,9,,
104,2.867722695367391,56.77733638510105,74.38623195446682,9,,
105,-0.4053660987854215,53.50424759094824,74.38623195446682,9,,
106,-17.166521150473812,36.74309253925985,74.38623195446682,9,,
107,0.6503094431362157,54.559923132869876,74.38623195446682,10,,
108,-14.52218953779412,39.38742415193954,74.38623195446682,10,,
109,-27.05973498015136,26.8498787095823,74.38623195446682,10,,
110,15.444098793813382,69.35371248354704,74.38623195446682,10,,
111,-14.095753904180583,46.42402902633573,74.38623195446682,10,,
112,-18.393738794445248,35.51587489528841,74.38623195446682,10,,
113,-25.020422268680754,28.889191421052907,74.38623195446682,10,,
114,0.8716920788167002,54.78130576855036,74.38623195446682,10,,
115,-10.700865468123332,43.20874822161033,74.38623195446682,10,,
116,7.740672613069314,61.650286302802975,74.38623195446682,10,,
117,-3.1314597403081663,50.778153949425494,74.38623195446682,10,,
118,-22.604794594946114,31.304819094787547,74.38623195446682,11,,
119,2.0730164511315436,55.982630140865204,74.38623195446682,11,,
120,-0.8592453835655007,53.05036830616816,74.38623195446682,11,,
121,8.443762942499099,64.35299250935445,74.38623195446682,11,,
122,15.420323541186278,69.32993723091994,74.38623195446682,11,,
123,-22.979843977791436,30.929769711942225,74.38623195446682,11,,
124,-20.52709351363201,33.38252017610165,74.38623195446682,11,,
125,-1.5629803331669052,52.346633356566755,74.38623195446682,11,,
126,13.735904543635215,67.64551823336888,74.38623195446682,11,,
127,-19.683825264098047,34.22578842563561,74.38623195446682,11,,
128,12.366562893187464,66.27617658292112,74.38623195446682,11,,
129,-0.595854600416466,53.313759089317195,74.38623195446682,12,,
130,3.1990568257742993,57.10867051550796,74.38623195446682,12,,
131,-3.79654652079531,54.422612523062774,74.38623195446682,12,,
132,-17.72728556323092,36.18232812650274,74.38623195446682,12,,
133,-16.766975852224782,37.14263783750888,74.38623195446682,12,,
134,6.289325295599724,60.198938985333385,74.38623195446682,12,,
135,-0.09305613593058126,53.81655755380308,74.38623195446682,12,,
136,0.2098730583852273,54.11948674811889,74.38623195446682,12,,
137,-16.7001828624091,37.20943082732456,74.38623195446682,12,,
138,2.2278359366373692,56.13744962637103,74.38623195446682,12,,
139,-7.661260990747891,46.24835269898577,74.38623195446682,12,,
140,-3.5473010776754066,50.362312612058254,74.38623195446682,13,,
141,1.0659685851143692,56.2640998597613,74.38623195446682,13,,
142,3.0598584115726766,56.96947210130634,74.38623195446682,13,,
143,-5.265275133818363,48.6443385559153,74.38623195446682,13,,
144,-17.36792960152433,36.54168408820933,74.38623195446682,13,,
145,1.1458514738513372,55.055465163585,74.38623195446682,13,,
146,9.332021247034483,63.24163493676814,74.38623195446682,13,,
147,-22.691907052460305,31.217706637273356,74.38623195446682,13,,
148,-27.18281405694498,26.72679963278868,74.38623195446682,13,,
149,8.583848423642877,62.49346211337654,74.38623195446682,13,,
150,2.3200257343382233,56.229639424071884,74.38623195446682,14,,
151,2.7118210113342514,56.59685083666961,74.38623195446682,14,,
152,3.704337789162011,57.61395147889567,74.38623195446682,14,,
153,5.5910783757190785,59.50069206545274,74.38623195446682,14,,
154,-20.623725579675238,33.28588811005842,74.38623195446682,14,,
155,9.268877677070108,63.17849136680377,74.38623195446682,14,,
156,14.422261073667173,68.33187476340083,74.38623195446682,14,,
157,-1.79005987789143,52.11955381184223,74.38623195446682,14,,
158,-22.26164081497288,31.647972874760782,74.38623195446682,14,,
159,11.17181347226375,65.08142716199741,74.38623195446682,14,,
160,-15.929590300500806,37.980023389232855,74.38623195446682,14,,
161,7.782750869076551,63.68404189622946,74.38623195446682,15,,
162,-20.95728303864385,32.95233065108981,74.38623195446682,15,,
163,11.796031817678553,65.70564550741221,74.38623195446682,15,,
164,13.38295094075896,67.29256463049262,74.38623195446682,15,,
165,-1.5646886202373764,52.344925069496284,74.38623195446682,15,,
166,14.91134039601171,68.82095408574537,74.38623195446682,15,,
167,1.55863160837945,55.46824529811311,74.38623195446682,15,,
168,15.764003589255665,69.67361727898933,74.38623195446682,15,,
169,-22.151001409504723,31.758612280228938,74.38623195446682,15,,
170,-13.709454808050374,40.200158881683286,74.38623195446682,15,,
171,9.211787029781355,63.70132783220558,74.38623195446682,15,,
172,-1.0666382349461543,52.842975454787506,74.38623195446682,16,,
173,-4.855146137595561,49.0544675521381,74.38623195446682,16,,
174,12.387119749151282,66.29673343888494,74.38623195446682,16,,
175,0.6092015139329021,54.51881520366656,74.38623195446682,16,,
176,-4.831092442717747,49.078521247015914,74.38623195446682,16,,
177,6.708814062377378,60.61842775211104,74.38623195446682,16,,
178,-7.429075751102822,46.48053793863084,74.38623195446682,16,,
179,0.688548609211086,54.59816229894474,74.38623195446682,16,,
180,-20.495772885766144,33.41384080396752,74.38623195446682,16,,
181,-22.02768952049656,34.78217492052731,74.38623195446682,16,,
182,-10.317333333688296,43.592280356045364,74.38623195446682,17,,
183,4.33101295284964,58.2406266425833,74.38623195446682,17,,
184,-27.975315897369086,25.934297792364575,74.38623195446682,17,,
185,2.7090384250886785,56.61865211482234,74.38623195446682,17,,
186,-22.040510190250625,31.869103499483035,74.38623195446682,17,,
187,1.8544806915556862,55.76409438128935,74.38623195446682,17,,
188,5.339045864759591,59.24865955449325,74.38623195446682,17,,
189,-16.68405899133915,37.22555469839451,74.38623195446682,17,,
190,-7.080214574794816,46.829399114938845,74.38623195446682,17,,
191,16.714778235896453,70.61606926304935,74.38623195446682,17,,
192,-3.53040942116629,50.37920426856737,74.38623195446682,17,,
193,-17.702999238734954,36.20661445099871,74.38623195446682,18,,
194,-5.439575185184353,48.47003850454931,74.38623195446682,18,,
195,-12.118754803904991,41.79085888582867,74.38623195446682,18,,
196,2.10206027757598,56.01167396730964,74.38623195446682,18,,
197,-5.612925109385422,48.29668858034824,74.38623195446682,18,,
198,-8.034283748641506,45.875329941092154,74.38623195446682,18,,
199,-18.68678591387593,35.22282777585773,74.38623195446682,18,,
200,-3.322585485037024,50.58702820469664,74.38623195446682,18,,
201,-20.28436844341484,36.97259701287146,74.38623195446682,18,,
202,-2.0650521714377135,51.84456151829595,74.38623195446682,18,,
203,0.44888743665202213,54.35850112638568,74.38623195446682,18,,
204,20.734460814162276,74.64407450389594,74.64407450389594,19,,
205,-13.77739004249063,40.13222364724303,74.64407450389594,19,,
206,-17.342788319728733,36.56682537000493,74.64407450389594,19,,
207,-5.956380474040124,47.95323321569354,74.64407450389594,19,,
208,-5.19790535538057,48.71170833435309,74.64407450389594,19,,
209,4.496119122466126,58.40573281219979,74.64407450389594,19,,
210,0.4414525454832443,54.351066235216905,74.64407450389594,19,,
211,27.081503278186062,57.65382907366642,74.64407450389594,19,,
212,-25.632167795353226,28.277445894380435,74.64407450389594,19,,
213,1.409305608397922,55.31891929813158,74.64407450389594,19,,
214,-15.527280904226608,38.38233278550705,74.64407450389594,20,,
215,3.3664823941173196,57.27609608385098,74.64407450389594,20,,
216,-6.463297591309804,47.44631609842386,74.64407450389594,20,,
217,-1.7404969503179473,52.16911673941571,74.64407450389594,20,,
218,-1.7661582146272323,52.14345547510643,74.64407450389594,20,,
219,-14.411492324275507,39.498121365458154,74.64407450389594,20,,
220,-22.483621375526607,31.425992314207054,74.64407450389594,20,,
221,9.96157765028218,62.37119134001585,74.64407450389594,20,,
222,13.931875876634493,67.84148956636815,74.64407450389594,20,,
223,7.234062082820358,61.14367577255402,74.64407450389594,20,,
224,-1.344232419944376,52.565381269789285,74.64407450389594,20,,
225,-15.934344618135363,37.9752690715983,74.64407450389594,21,,
226,-6.173904679831587,47.735709009902074,74.64407450389594,21,,
227,3.9490069615623185,57.85862065129598,74.64407450389594,21,,
228,16.749271381337294,70.65888507107096,74.64407450389594,21,,
229,-4.4207534337204635,49.4888602560132,74.64407450389594,21,,
230,-2.3377475056161074,51.57186618411755,74.64407450389594,21,,
231,-34.525147917507645,33.68988254407193,74.64407450389594,21,,
232,8.702243341378807,62.611857031112464,74.64407450389594,21,,
233,-17.878133402016473,36.03148028771719,74.64407450389594,21,,
234,-15.699370229874972,38.21024345985869,74.64407450389594,21,,
235,-3.178402501568982,50.73121118816468,74.64407450389594,22,,
236,13.858044349265569,67.76765803899923,74.64407450389594,22,,
237,12.229287042790133,66.1389007325238,74.64407450389594,22,,
238,-6.280627686035366,47.628986003698294,74.64407450389594,22,,
239,-10.94262972367919,42.96698396605447,74.64407450389594,22,,
240,-6.287037434938931,47.62257625479473,74.64407450389594,22,,
241,7.206290097363016,59.615903787096684,74.64407450389594,22,,
242,14.173716483591846,68.0833301733255,74.64407450389594,22,,
243,-21.93767571359097,31.97193797614269,74.64407450389594,22,,
244,-1.2944781240493342,52.61513556568433,74.64407450389594,22,,
245,3.237497154296115,57.147110844029775,74.64407450389594,23,,
246,10.248547936256983,64.15816162599064,74.64407450389594,23,,
247,-7.693907326723753,46.21570636300991,74.64407450389594,23,,
248,-0.29441308482871875,53.61520060490494,74.64407450389594,23,,
249,-0.8552430646919547,53.054370625041706,74.64407450389594,23,,
250,4.6136056238447125,58.52321931357837,74.64407450389594,23,,
251,-17.40451636856877,33.086403340124626,74.64407450389594,23,,
252,-16.77286599131837,37.13674769841529,74.64407450389594,23,,
253,6.135330018285387,60.04494370801905,74.64407450389594,23,,
254,2.520688890536398,56.43030258027006,74.64407450389594,23,,
255,2.0280633821091243,55.937677071842785,74.64407450389594,23,,
256,11.822161672220275,65.73177536195394,74.64407450389594,24,,
257,7.8440984489647505,61.75371213869841,74.64407450389594,24,,
258,5.4275622098633605,59.33717589959702,74.64407450389594,24,,
259,8.335519775832609,62.24513346556627,74.64407450389594,24,,
260,-15.240471642482738,38.66914204725092,74.64407450389594,24,,
261,-21.70180075314329,32.19219193932167,74.64407450389594,24,,
262,9.779905181448846,63.68951887118251,74.64407450389594,24,,
263,-19.25861324493618,34.65100044479748,74.64407450389594,24,,
264,-12.549818116659253,41.35979557307441,74.64407450389594,24,,
265,2.280302781323897,56.18991647105756,74.64407450389594,24,,
266,1.1138373196733298,55.02345100940699,74.64407450389594,24,,
267,-20.934954542161805,32.974659147571856,74.64407450389594,25,,
268,-1.6841875931113393,52.22542609662232,74.64407450389594,25,,
269,4.087857197402968,57.99747088713663,74.64407450389594,25,,
270,11.261449306258115,65.17106299599178,74.64407450389594,25,,
271,-16.407993682421,51.807036779158565,74.64407450389594,25,,
272,-16.701463271227375,37.208150418506285,74.64407450389594,25,,
273,1.9264775859233865,55.83609127565705,74.64407450389594,25,,
274,-14.955061695412233,38.95455199432143,74.64407450389594,25,,
275,16.401940190602758,70.31155388033642,74.64407450389594,25,,
276,17.40664212960047,71.31625581933413,74.64407450389594,25,,
277,8.44831792448587,62.35793161421953,74.64407450389594,26,,
278,-20.71450011039998,33.19511357933368,74.64407450389594,26,,
279,-6.461953282890356,47.447660406843305,74.64407450389594,26,,
280,-7.531625955770714,46.37798773396295,74.64407450389594,26,,
281,8.772382003509804,60.874953440505436,74.64407450389594,26,,
282,-9.121375322141617,44.788238367592044,74.64407450389594,26,,
283,7.549647317061847,61.45926100679551,74.64407450389594,26,,
284,3.5182943449904798,57.42790803472414,74.64407450389594,26,,
285,-3.3485381023173844,50.561075587416276,74.64407450389594,26,,
286,5.150409672030634,59.060023361764294,74.64407450389594,26,,
287,-7.845172871039608,46.06444081869405,74.64407450389594,26,,
288,2.9514048626588263,56.86101855239249,74.64407450389594,27,,
289,-17.30210108633954,36.60751260339412,74.64407450389594,27,,
290,-17.774322740675352,36.13529094905831,74.64407450389594,27,,
291,-2.481419315625992,52.62921458683941,74.64407450389594,27,,
292,-15.999869746338923,37.90974394339474,74.64407450389594,27,,
293,1.0462754697109347,54.955889159444595,74.64407450389594,27,,
294,5.5677236676092505,59.47733735734291,74.64407450389594,27,,
295,-21.99201988621608,31.91759380351758,74.64407450389594,27,,
296,-0.4555187374560532,53.45409495227761,74.64407450389594,27,,
297,1.0859343304222406,54.9955480201559,74.64407450389594,27,,
298,5.426689306224247,59.33630299595791,74.64407450389594,27,,
299,-0.8848551268260465,53.024758562907614,74.64407450389594,28,,
300,5.376051051711144,59.285664741444805,74.64407450389594,28,,
301,-20.80169293973269,34.907920750000976,74.64407450389594,28,,
302,-24.827861758643582,29.08175193109008,74.64407450389594,28,,
303,-24.166591984336964,29.743021705396696,74.64407450389594,28,,
304,-1.7204652844419712,52.18914840529169,74.64407450389594,28,,
305,10.154654996103389,64.06426868583705,74.64407450389594,28,,
306,6.698708505228794,60.608322194962454,74.64407450389594,28,,
307,-15.329587643640068,38.58002604609359,74.64407450389594,28,,
308,-2.169281117740873,51.74033257199279,74.64407450389594,28,,
309,-1.6933122183461577,52.2163014713875,74.64407450389594,29,,
310,-21.548781698420584,32.36083199131308,74.64407450389594,29,,
311,-12.19738681444207,56.025582186839955,74.64407450389594,29,,
312,-4.56246940327479,49.34714428645887,74.64407450389594,29,,
313,1.141449274215077,55.05106296394874,74.64407450389594,29,,
314,-23.668038479702282,30.241575210031378,74.64407450389594,29,,
315,-26.184663491692852,27.72495019804081,74.64407450389594,29,,
316,5.429290188923339,59.338903878657,74.64407450389594,29,,
317,1.641636305766312,55.55124999549997,74.64407450389594,29,,
318,8.203258374255654,62.112872063989315,74.64407450389594,29,,
319,-18.008569420145015,35.901044269588645,74.64407450389594,29,,
320,-16.10294272862037,37.80667096111329,74.64407450389594,30,,
321,-9.075507627350646,44.82706380964498,74.64407450389594,30,,
322,2.512837654015783,56.422451343749444,74.64407450389594,30,,
323,-18.99106553913699,34.91854815059667,74.64407450389594,30,,
324,-5.583087963042445,48.326525726691216,74.64407450389594,30,,
325,-13.665557330704381,40.24405635902928,74.64407450389594,30,,
326,-4.855836967099478,49.05377672263418,74.64407450389594,30,,
327,8.184825221023111,62.09443891075677,74.64407450389594,30,,
328,6.091813760130165,60.001427449863826,74.64407450389594,30,,
329,-15.355304594700058,38.5543090950336,74.64407450389594,30,,
330,8.78518160338237,62.69479529311603,74.64407450389594,30,,
331,14.595791553240304,66.4640371417006,74.64407450389594,31,,
332,-0.2674186467089328,53.64219504302473,74.64407450389594,31,,
333,11.875892800835459,65.78550649056912,74.64407450389594,31,,
334,4.17614590580893,58.08575959554259,74.64407450389594,31,,
335,-6.3164234138369295,47.59319027589673,74.64407450389594,31,,
336,-7.152716658673221,46.75689703106044,74.64407450389594,31,,
337,11.346323115063427,65.25593680479709,74.64407450389594,31,,
338,-2.960574005428086,50.949039684305575,74.64407450389594,31,,
339,-3.32586352980514,50.58375015992852,74.64407450389594,31,,
340,12.553880954672223,66.46349464440588,74.64407450389594,31,,
341,5.451005836401855,60.570602605996854,74.64407450389594,32,,
342,-16.886877652451737,37.02273603728192,74.64407450389594,32,,
343,-1.8369245549477426,52.07268913478592,74.64407450389594,32,,
344,-4.470648680888374,49.43896500884529,74.64407450389594,32,,
345,-1.30922661529776,52.6003870744359,74.64407450389594,32,,
346,14.032383522692797,67.94199721242646,74.64407450389594,32,,
347,-4.749920154372937,49.159693535360724,74.64407450389594,32,,
348,-2.036284349933247,51.873329339800414,74.64407450389594,32,,
349,-0.8843529336547817,53.02526075607888,74.64407450389594,32,,
350,-2.4223493266291314,51.48726436310453,74.64407450389594,32,,
351,18.842137400771172,48.90937863367035,74.64407450389594,32,,
352,1.8437014942351553,55.753315183968816,74.64407450389594,33,,
353,-0.26769579437293345,53.64191789536073,74.64407450389594,33,,
354,-6.25973436249825,47.64987932723541,74.64407450389594,33,,
355,-21.770001270679494,32.13961241905417,74.64407450389594,33,,
356,-22.154594177750603,31.755019511983058,74.64407450389594,33,,
357,-21.932020713511665,31.977592976221995,74.64407450389594,33,,
358,-33.564701793126915,20.344911896606742,74.64407450389594,33,,
359,12.395742530368125,66.30535622010179,74.64407450389594,33,,
360,-2.345665498031707,51.563948191701954,74.64407450389594,33,,
361,-9.968877113404382,45.940736576329286,74.64407450389594,33,,
362,14.367842993081226,68.27745668281489,74.64407450389594,34,,
363,3.175033772156681,57.08464746189034,74.64407450389594,34,,
364,10.974690826877136,64.8843045166108,74.64407450389594,34,,
365,18.169003172226027,72.07861686195969,74.64407450389594,34,,
366,-3.318855704675393,50.59075798505827,74.64407450389594,34,,
367,-21.592199935929145,32.317413753804516,74.64407450389594,34,,
368,-21.315362702399845,32.594250987333815,74.64407450389594,34,,
369,7.410189642865319,61.31980333259898,74.64407450389594,34,,
370,9.7252775945393,63.63489128427296,74.64407450389594,34,,
371,-23.151436921921402,34.84883136813367,74.64407450389594,34,,
372,7.610262474110527,61.51987616384419,74.64407450389594,34,,
373,-3.65269210976021,50.25692157997345,74.64407450389594,35,,
374,-14.385179555647376,39.524434134086285,74.64407450389594,35,,
375,-3.1376804352465797,50.77193325448708,74.64407450389594,35,,
376,0.7296610895953037,54.639274779328964,74.64407450389594,35,,
377,-25.799668308606925,28.109945381126735,74.64407450389594,35,,
378,7.266378201229273,61.17599189096293,74.64407450389594,35,,
379,8.989157839433439,62.8987715291671,74.64407450389594,35,,
380,-2.664458526897988,51.24515516283567,74.64407450389594,35,,
381,19.527811682861355,46.67488805514276,74.64407450389594,35,,
382,-2.5467493521475006,51.36286433758616,74.64407450389594,35,,
383,5.999555573170198,59.90916926290386,74.64407450389594,36,,
384,-12.888206417827853,41.02140727190581,74.64407450389594,36,,
385,9.230801755908452,63.14041544564211,74.64407450389594,36,,
386,11.508306984381704,65.41792067411536,74.64407450389594,36,,
387,-0.1455376433361053,53.764076046397555,74.64407450389594,36,,
388,5.74271515940174,59.6523288491354,74.64407450389594,36,,
389,14.134389362034057,68.04400305176772,74.64407450389594,36,,
390,-20.956391280891225,32.953222408842436,74.64407450389594,36,,
391,2.8027518212794007,71.01778228285897,74.64407450389594,36,,
392,-0.6397805905375407,53.26983309919612,74.64407450389594,37,,
393,-4.734939309743048,49.17467437999061,74.64407450389594,37,,
394,-4.380210895074953,49.52940279465871,74.64407450389594,37,,
395,-18.44392193774847,35.46569175198519,74.64407450389594,37,,
396,8.352102670340543,62.2617163600742,74.64407450389594,37,,
397,8.105055488069155,62.014669177802816,74.64407450389594,37,,
398,2.3740235720969665,56.28363726183063,74.64407450389594,37,,
399,7.237844498080079,61.14745818781374,74.64407450389594,37,,
400,-20.554608338941584,33.35500535079208,74.64407450389594,37,,
401,-3.1418735669892968,51.16774012274437,74.64407450389594,37,,
402,5.201331701959049,59.11094539169271,74.64407450389594,38,,
403,4.105178802560474,58.014792492294134,74.64407450389594,38,,
404,-2.4970015368598766,51.412612152873784,74.64407450389594,38,,
405,-5.992665167433408,47.91694852230025,74.64407450389594,38,,
406,2.2361781470069104,56.14579183674057,74.64407450389594,38,,
407,-0.1652257820170604,53.7443879077166,74.64407450389594,38,,
408,-0.08325585098553745,53.82635783874812,74.64407450389594,38,,
409,14.032153428422845,67.9417671181565,74.64407450389594,38,,
410,5.146422443461319,59.05603613319498,74.64407450389594,38,,
411,-8.679233199684809,46.518898074962124,74.64407450389594,39,,
412,-16.264070619756133,37.64554306997753,74.64407450389594,39,,
413,-8.651486429388939,45.25812726034472,74.64407450389594,39,,
414,-3.1656959217761482,50.74391776795751,74.64407450389594,39,,
415,-0.7890920799152212,53.12052160981844,74.64407450389594,39,,
416,10.05836628736973,63.96797997710339,74.64407450389594,39,,
417,-3.5621765211597776,50.34743716857388,74.64407450389594,39,,
418,10.032371947726013,63.94198563745967,74.64407450389594,39,,
419,-17.446745132887692,36.46286855684597,74.64407450389594,39,,
420,-13.488089977853349,40.42152371188031,74.64407450389594,39,,
421,2.8496325114044083,56.00864114489699,74.64407450389594,40,,
422,-6.671521367300485,47.238092322433175,74.64407450389594,40,,
423,-8.646070168941918,45.26354352079174,74.64407450389594,40,,
424,13.664508660617884,67.57412235035154,74.64407450389594,40,,
425,11.936132062625376,65.84574575235904,74.64407450389594,40,,
426,-21.874441045122495,32.035172644611166,74.64407450389594,40,,
427,-16.357748861600697,37.55186482813296,74.64407450389594,40,,
428,8.484835184575807,62.39444887430947,74.64407450389594,40,,
429,-5.939142586850693,47.97047110288297,74.64407450389594,40,,
430,-7.355705180684751,46.55390850904891,74.64407450389594,41,,
431,1.1728287073201074,68.8667206962198,74.64407450389594,41,,
432,-2.685324948498689,51.22428874123497,74.64407450389594,41,,
433,5.7321772248551,59.64179091458876,74.64407450389594,41,,
434,-8.02755681751016,45.8820568722235,74.64407450389594,41,,
435,13.214555534160027,67.12416922389369,74.64407450389594,41,,
436,7.41491138983713,61.32452507957079,74.64407450389594,41,,
437,0.06649080663652995,53.97610449637019,74.64407450389594,41,,
438,1.2068342597317283,55.11644794946539,74.64407450389594,41,,
439,14.970038837783761,68.87965252751742,74.64407450389594,41,,
440,-0.3879312039806919,53.52168248575297,74.64407450389594,42,,
441,-2.0067401820474444,53.90287350768622,74.64407450389594,42,,
442,-5.769427485987848,48.14018620374581,74.64407450389594,42,,
443,6.565349597222223,60.474963286955884,74.64407450389594,42,,
444,-3.174401664729608,50.73521202500405,74.64407450389594,42,,
445,-0.09495449868012429,53.814659191053536,74.64407450389594,42,,
446,-20.08869001336737,33.82092367636629,74.64407450389594,42,,
447,11.161990697461334,65.071604387195,74.64407450389594,42,,
448,8.85807093354245,62.76768462327611,74.64407450389594,42,,
449,11.6026781694393,65.51229185917296,74.64407450389594,43,,
450,3.1497568929049464,57.05937058263861,74.64407450389594,43,,
451,-0.32413133173883324,56.495592263379045,74.64407450389594,43,,
452,18.514293408039393,72.42390709777305,74.64407450389594,43,,
